0x1BF21730, 37561850177757088, 66370514, 66370518, 4, 640x360 
0x1BF21730, 37561850178073896, 66370550, 66370554, 4, 640x360 
0x1BF21730, 37561850178393232, 66370578, 66370582, 4, 640x360 
0x1BF21730, 37561850178713032, 66370613, 66370617, 4, 640x360 
0x1BF21730, 37561850179033160, 66370645, 66370650, 5, 640x360 
0x1BF21730, 37561850179353144, 66370674, 66370678, 4, 640x360 
0x1BF21730, 37561850179674336, 66370709, 66370713, 4, 640x360 
0x1BF21730, 37561850179993040, 66370739, 66370742, 3, 640x360 
0x1BF21730, 37561850180314960, 66370774, 66370777, 3, 640x360 
0x1BF21730, 37561850180633464, 66370803, 66370806, 3, 640x360 
0x1BF21730, 37561850181113640, 66370850, 66370853, 3, 640x360 
0x1BF21730, 37561850181435184, 66370884, 66370887, 3, 640x360 
0x1BF21730, 37561850181756888, 66370914, 66370918, 4, 640x360 
0x1BF21730, 37561850182074080, 66370949, 66370954, 5, 640x360 
0x1BF21730, 37561850182393728, 66370978, 66370986, 8, 640x360 
0x1BF21730, 37561850182713480, 66371012, 66371016, 4, 640x360 
0x1BF21730, 37561850183033600, 66371046, 66371050, 4, 640x360 
0x1BF21730, 37561850183353744, 66371074, 66371078, 4, 640x360 
0x1BF21730, 37561850183674144, 66371109, 66371113, 4, 640x360 
0x1BF21730, 37561850183993144, 66371137, 66371140, 3, 640x360 
0x1BF21730, 37561850184312816, 66371171, 66371174, 3, 640x360 
0x1BF21730, 37561850184633128, 66371204, 66371207, 3, 640x360 
0x1BF21730, 37561850184953240, 66371233, 66371236, 3, 640x360 
0x1BF21730, 37561850185433296, 66371284, 66371287, 3, 640x360 
0x1BF21730, 37561850185754952, 66371315, 66371319, 4, 640x360 
0x1BF21730, 37561850186073264, 66371350, 66371353, 3, 640x360 
0x1BF21730, 37561850186393560, 66371380, 66371386, 6, 640x360 
0x1BF21730, 37561850186713120, 66371414, 66371420, 6, 640x360 
0x1BF21730, 37561850187033400, 66371442, 66371446, 4, 640x360 
0x1BF21730, 37561850187353160, 66371476, 66371480, 4, 640x360 
0x1BF21730, 37561850187673184, 66371505, 66371508, 3, 640x360 
0x1BF21730, 37561850187993440, 66371540, 66371543, 3, 640x360 
0x1BF21730, 37561850188313792, 66371570, 66371573, 3, 640x360 
0x1BF21730, 37561850188633200, 66371603, 66371607, 4, 640x360 
0x1BF21730, 37561850188953256, 66371638, 66371641, 3, 640x360 
0x1BF21730, 37561850189275392, 66371668, 66371671, 3, 640x360 
0x1BF21730, 37561850189753496, 66371714, 66371718, 4, 640x360 
0x1BF21730, 37561850190074128, 66371749, 66371753, 4, 640x360 
0x1BF21730, 37561850190393040, 66371777, 66371785, 8, 640x360 
0x1BF21730, 37561850190714024, 66371813, 66371840, 27, 640x360 
0x1BF21730, 37561850191041760, 66371844, 66371848, 4, 640x360 
0x1BF21730, 37561850191353096, 66371873, 66371876, 3, 640x360 
0x1BF21730, 37561850191673760, 66371908, 66371911, 3, 640x360 
0x1BF21730, 37561850191994400, 66371937, 66371941, 4, 640x360 
0x1BF21730, 37561850192313576, 66371972, 66371975, 3, 640x360 
0x1BF21730, 37561850192633120, 66372006, 66372009, 3, 640x360 
0x1BF21730, 37561850192953336, 66372035, 66372038, 3, 640x360 
0x1BF21730, 37561850193275224, 66372064, 66372068, 4, 640x360 
0x1BF21730, 37561850193598080, 66372099, 66372103, 4, 640x360 
0x1BF21730, 37561850194073416, 66372146, 66372149, 3, 640x360 
0x1BF21730, 37561850194393112, 66372181, 66372186, 5, 640x360 
0x1BF21730, 37561850194712952, 66372208, 66372212, 4, 640x360 
0x1BF21730, 37561850195033088, 66372244, 66372253, 9, 640x360 
0x1BF21730, 37561850195353240, 66372273, 66372277, 4, 640x360 
0x1BF21730, 37561850195673160, 66372307, 66372310, 3, 640x360 
0x1BF21730, 37561850195992800, 66372337, 66372340, 3, 640x360 
0x1BF21730, 37561850196313888, 66372372, 66372375, 3, 640x360 
0x1BF21730, 37561850196633552, 66372401, 66372405, 4, 640x360 
0x1BF21730, 37561850196953056, 66372435, 66372438, 3, 640x360 
0x1BF21730, 37561850197492144, 66372492, 66372496, 4, 640x360 
0x1BF21730, 37561850197594824, 66372499, 66372506, 7, 640x360 
0x1BF21730, 37561850197913528, 66372534, 66372537, 3, 640x360 
0x1BF21730, 37561850198392920, 66372581, 66372585, 4, 640x360 
0x1BF21730, 37561850198713480, 66372610, 66372615, 5, 640x360 
0x1BF21730, 37561850199033184, 66372645, 66372648, 3, 640x360 
0x1BF21730, 37561850199352992, 66372674, 66372677, 3, 640x360 
0x1BF21730, 37561850199672928, 66372706, 66372709, 3, 640x360 
0x1BF21730, 37561850199992976, 66372741, 66372745, 4, 640x360 
0x1BF21730, 37561850200313512, 66372771, 66372774, 3, 640x360 
0x1BF21730, 37561850200633584, 66372805, 66372808, 3, 640x360 
0x1BF21730, 37561850200953488, 66372835, 66372838, 3, 640x360 
0x1BF21730, 37561850201273968, 66372866, 66372869, 3, 640x360 
0x1BF21730, 37561850201598168, 66372901, 66372905, 4, 640x360 
0x1BF21730, 37561850201917848, 66372935, 66372938, 3, 640x360 
0x1BF21730, 37561850202234112, 66372963, 66372969, 6, 640x360 
0x1BF21730, 37561850202713544, 66373010, 66373014, 4, 640x360 
0x1BF21730, 37561850203033008, 66373045, 66373049, 4, 640x360 
0x1BF21730, 37561850203352976, 66373073, 66373077, 4, 640x360 
0x1BF21730, 37561850203697216, 66373127, 66373131, 4, 640x360 
0x1BF21730, 37561850203999192, 66373139, 66373142, 3, 640x360 
0x1BF21730, 37561850204314376, 66373173, 66373176, 3, 640x360 
0x1BF21730, 37561850204633400, 66373203, 66373205, 2, 640x360 
0x1BF21730, 37561850204953168, 66373232, 66373235, 3, 640x360 
0x1BF21730, 37561850205275120, 66373268, 66373272, 4, 640x360 
0x1BF21730, 37561850205597928, 66373298, 66373301, 3, 640x360 
0x1BF21730, 37561850205920216, 66373333, 66373336, 3, 640x360 
0x1BF21730, 37561850206233960, 66373362, 66373368, 6, 640x360 
0x1BF21730, 37561850206552976, 66373397, 66373402, 5, 640x360 
0x1BF21730, 37561850207032992, 66373442, 66373446, 4, 640x360 
0x1BF21730, 37561850207353072, 66373476, 66373482, 6, 640x360 
0x1BF21730, 37561850207673136, 66373505, 66373508, 3, 640x360 
0x1BF21730, 37561850207993184, 66373539, 66373542, 3, 640x360 
0x1BF21730, 37561850208313360, 66373568, 66373571, 3, 640x360 
0x1BF21730, 37561850208633232, 66373602, 66373606, 4, 640x360 
0x1BF21730, 37561850208952744, 66373636, 66373639, 3, 640x360 
0x1BF21730, 37561850209275792, 66373664, 66373668, 4, 640x360 
0x1BF21730, 37561850209598104, 66373699, 66373703, 4, 640x360 
0x1BF21730, 37561850209917808, 66373734, 66373738, 4, 640x360 
0x1BF21730, 37561850210233872, 66373762, 66373767, 5, 640x360 
0x1BF21730, 37561850210552904, 66373797, 66373804, 7, 640x360 
0x1BF21730, 37561850211352736, 66373873, 66373876, 3, 640x360 
0x1BF21730, 37561850211672520, 66373907, 66373910, 3, 640x360 
0x1BF21730, 37561850211993912, 66373942, 66373946, 4, 640x360 
0x1BF21730, 37561850212313424, 66373970, 66373973, 3, 640x360 
0x1BF21730, 37561850212634184, 66374006, 66374009, 3, 640x360 
0x1BF21730, 37561850212952920, 66374035, 66374039, 4, 640x360 
0x1BF21730, 37561850213275640, 66374069, 66374073, 4, 640x360 
0x1BF21730, 37561850213598464, 66374098, 66374102, 4, 640x360 
0x1BF21730, 37561850213918328, 66374131, 66374135, 4, 640x360 
0x1BF21730, 37561850214233976, 66374165, 66374169, 4, 640x360 
0x1BF21730, 37561850214552960, 66374192, 66374196, 4, 640x360 
0x1BF21730, 37561850214872904, 66374226, 66374230, 4, 640x360 
0x1BF21730, 37561850215193280, 66374260, 66374264, 4, 640x360 
0x1BF21730, 37561850215673568, 66374308, 66374312, 4, 640x360 
0x1BF21730, 37561850215993080, 66374337, 66374340, 3, 640x360 
0x1BF21730, 37561850216312944, 66374371, 66374374, 3, 640x360 
0x1BF21730, 37561850216633056, 66374401, 66374404, 3, 640x360 
0x1BF21730, 37561850216953216, 66374435, 66374438, 3, 640x360 
0x1BF21730, 37561850217275424, 66374469, 66374472, 3, 640x360 
0x1BF21730, 37561850217597184, 66374497, 66374500, 3, 640x360 
0x1BF21730, 37561850217919672, 66374531, 66374535, 4, 640x360 
0x1BF21730, 37561850218234104, 66374560, 66374568, 8, 640x360 
0x1BF21730, 37561850218552960, 66374594, 66374598, 4, 640x360 
0x1BF21730, 37561850218872560, 66374627, 66374632, 5, 640x360 
0x1BF21730, 37561850219192928, 66374662, 66374667, 5, 640x360 
0x1BF21730, 37561850219513200, 66374691, 66374695, 4, 640x360 
0x1BF21730, 37561850219992896, 66374738, 66374741, 3, 640x360 
0x1BF21730, 37561850220313112, 66374772, 66374775, 3, 640x360 
0x1BF21730, 37561850220634256, 66374802, 66374805, 3, 640x360 
0x1BF21730, 37561850220954000, 66374837, 66374840, 3, 640x360 
0x1BF21730, 37561850221273904, 66374865, 66374868, 3, 640x360 
0x1BF21730, 37561850221595616, 66374902, 66374905, 3, 640x360 
0x1BF21730, 37561850221917768, 66374930, 66374933, 3, 640x360 
0x1BF21730, 37561850222234056, 66374960, 66374968, 8, 640x360 
0x1BF21730, 37561850222552592, 66374995, 66374999, 4, 640x360 
0x1BF21730, 37561850222872520, 66375024, 66375028, 4, 640x360 
0x1BF21730, 37561850223192984, 66375058, 66375062, 4, 640x360 
0x1BF21730, 37561850223513376, 66375093, 66375097, 4, 640x360 
0x1BF21730, 37561850223833016, 66375124, 66375127, 3, 640x360 
0x1BF21730, 37561850224313040, 66375171, 66375174, 3, 640x360 
0x1BF21730, 37561850224633056, 66375200, 66375203, 3, 640x360 
0x1BF21730, 37561850224953168, 66375234, 66375237, 3, 640x360 
0x1BF21730, 37561850225274824, 66375270, 66375273, 3, 640x360 
0x1BF21730, 37561850225597048, 66375298, 66375301, 3, 640x360 
0x1BF21730, 37561850225917000, 66375331, 66375334, 3, 640x360 
0x1BF21730, 37561850226233896, 66375367, 66375372, 5, 640x360 
0x1BF21730, 37561850226554240, 66375396, 66375402, 6, 640x360 
0x1BF21730, 37561850226873200, 66375425, 66375429, 4, 640x360 
0x1BF21730, 37561850227192928, 66375459, 66375463, 4, 640x360 
0x1BF21730, 37561850227513264, 66375489, 66375492, 3, 640x360 
0x1BF21730, 37561850227832912, 66375524, 66375527, 3, 640x360 
0x1BF21730, 37561850228633160, 66375601, 66375604, 3, 640x360 
0x1BF21730, 37561850228953240, 66375637, 66375640, 3, 640x360 
0x1BF21730, 37561850229280016, 66375666, 66375669, 3, 640x360 
0x1BF21730, 37561850229596680, 66375700, 66375704, 4, 640x360 
0x1BF21730, 37561850229919760, 66375734, 66375737, 3, 640x360 
0x1BF21730, 37561850230233216, 66375762, 66375768, 6, 640x360 
0x1BF21730, 37561850230552928, 66375797, 66375803, 6, 640x360 
0x1BF21730, 37561850230873616, 66375826, 66375830, 4, 640x360 
0x1BF21730, 37561850231193128, 66375862, 66375866, 4, 640x360 
0x1BF21730, 37561850231513200, 66375891, 66375894, 3, 640x360 
0x1BF21730, 37561850231832880, 66375925, 66375928, 3, 640x360 
0x1BF21730, 37561850232155344, 66375954, 66375957, 3, 640x360 
0x1BF21730, 37561850232473256, 66375990, 66375993, 3, 640x360 
0x1BF21730, 37561850232954328, 66376038, 66376041, 3, 640x360 
0x1BF21730, 37561850233273192, 66376066, 66376069, 3, 640x360 
0x1BF21730, 37561850233598568, 66376102, 66376105, 3, 640x360 
0x1BF21730, 37561850233920128, 66376132, 66376135, 3, 640x360 
0x1BF21730, 37561850234233800, 66376161, 66376168, 7, 640x360 
0x1BF21730, 37561850234552704, 66376196, 66376200, 4, 640x360 
0x1BF21730, 37561850234873208, 66376225, 66376229, 4, 640x360 
0x1BF21730, 37561850235193168, 66376259, 66376263, 4, 640x360 
0x1BF21730, 37561850235513608, 66376294, 66376298, 4, 640x360 
0x1BF21730, 37561850235833264, 66376322, 66376325, 3, 640x360 
0x1BF21730, 37561850236153136, 66376354, 66376357, 3, 640x360 
0x1BF21730, 37561850236473720, 66376389, 66376393, 4, 640x360 
0x1BF21730, 37561850236793184, 66376419, 66376422, 3, 640x360 
0x1BF21730, 37561850237272632, 66376467, 66376470, 3, 640x360 
0x1BF21730, 37561850237595808, 66376502, 66376505, 3, 640x360 
0x1BF21730, 37561850237918312, 66376531, 66376535, 4, 640x360 
0x1BF21730, 37561850238234864, 66376564, 66376568, 4, 640x360 
0x1BF21730, 37561850238553416, 66376594, 66376598, 4, 640x360 
0x1BF21730, 37561850238873072, 66376628, 66376632, 4, 640x360 
0x1BF21730, 37561850239193080, 66376657, 66376660, 3, 640x360 
0x1BF21730, 37561850239513328, 66376691, 66376694, 3, 640x360 
0x1BF21730, 37561850239833312, 66376726, 66376730, 4, 640x360 
0x1BF21730, 37561850240152880, 66376755, 66376758, 3, 640x360 
0x1BF21730, 37561850240473392, 66376786, 66376789, 3, 640x360 
0x1BF21730, 37561850240794720, 66376822, 66376825, 3, 640x360 
0x1BF21730, 37561850241114144, 66376851, 66376854, 3, 640x360 
0x1BF21730, 37561850241594096, 66376901, 66376905, 4, 640x360 
0x1BF21730, 37561850241915752, 66376931, 66376934, 3, 640x360 
0x1BF21730, 37561850242233728, 66376967, 66376972, 5, 640x360 
0x1BF21730, 37561850242553544, 66376997, 66377003, 6, 640x360 
0x1BF21730, 37561850242873088, 66377026, 66377030, 4, 640x360 
0x1BF21730, 37561850243193128, 66377060, 66377064, 4, 640x360 
0x1BF21730, 37561850243513200, 66377089, 66377092, 3, 640x360 
0x1BF21730, 37561850243833656, 66377124, 66377127, 3, 640x360 
0x1BF21730, 37561850244153584, 66377153, 66377156, 3, 640x360 
0x1BF21730, 37561850244473232, 66377188, 66377191, 3, 640x360 
0x1BF21730, 37561850244793424, 66377222, 66377225, 3, 640x360 
0x1BF21730, 37561850245113256, 66377251, 66377255, 4, 640x360 
0x1BF21730, 37561850245437624, 66377287, 66377290, 3, 640x360 
0x1BF21730, 37561850245913336, 66377329, 66377332, 3, 640x360 
0x1BF21730, 37561850246233408, 66377364, 66377368, 4, 640x360 
0x1BF21730, 37561850246553664, 66377393, 66377397, 4, 640x360 
0x1BF21730, 37561850246873520, 66377430, 66377434, 4, 640x360 
0x1BF21730, 37561850247193320, 66377460, 66377464, 4, 640x360 
0x1BF21730, 37561850247514680, 66377490, 66377493, 3, 640x360 
0x1BF21730, 37561850247834048, 66377524, 66377528, 4, 640x360 
0x1BF21730, 37561850248153504, 66377554, 66377557, 3, 640x360 
0x1BF21730, 37561850248473520, 66377584, 66377587, 3, 640x360 
0x1BF21730, 37561850248793208, 66377618, 66377621, 3, 640x360 
0x1BF21730, 37561850249114544, 66377653, 66377656, 3, 640x360 
0x1BF21730, 37561850249437560, 66377685, 66377688, 3, 640x360 
0x1BF21730, 37561850249758464, 66377719, 66377722, 3, 640x360 
0x1BF21730, 37561850250234104, 66377760, 66377767, 7, 640x360 
0x1BF21730, 37561850250553056, 66377796, 66377800, 4, 640x360 
0x1BF21730, 37561850250872632, 66377825, 66377834, 9, 640x360 
0x1BF21730, 37561850251193928, 66377862, 66377868, 6, 640x360 
0x1BF21730, 37561850251513536, 66377891, 66377895, 4, 640x360 
0x1BF21730, 37561850251832976, 66377921, 66377925, 4, 640x360 
0x1BF21730, 37561850252153848, 66377956, 66377959, 3, 640x360 
0x1BF21730, 37561850252473184, 66377985, 66377988, 3, 640x360 
0x1BF21730, 37561850252793888, 66378020, 66378024, 4, 640x360 
0x1BF21730, 37561850253112872, 66378050, 66378053, 3, 640x360 
0x1BF21730, 37561850253433944, 66378084, 66378087, 3, 640x360 
0x1BF21730, 37561850253754792, 66378113, 66378121, 8, 640x360 
0x1BF21730, 37561850254078568, 66378149, 66378154, 5, 640x360 
0x1BF21730, 37561850254553408, 66378196, 66378204, 8, 640x360 
0x1BF21730, 37561850254873400, 66378229, 66378233, 4, 640x360 
0x1BF21730, 37561850255193784, 66378258, 66378265, 7, 640x360 
0x1BF21730, 37561850255513416, 66378293, 66378297, 4, 640x360 
0x1BF21730, 37561850255833360, 66378323, 66378326, 3, 640x360 
0x1BF21730, 37561850256153104, 66378358, 66378362, 4, 640x360 
0x1BF21730, 37561850256474088, 66378387, 66378390, 3, 640x360 
0x1BF21730, 37561850256793984, 66378417, 66378420, 3, 640x360 
0x1BF21730, 37561850257115904, 66378454, 66378457, 3, 640x360 
0x1BF21730, 37561850257437600, 66378481, 66378485, 4, 640x360 
0x1BF21730, 37561850257757136, 66378515, 66378518, 3, 640x360 
0x1BF21730, 37561850258078392, 66378551, 66378554, 3, 640x360 
0x1BF21730, 37561850258392992, 66378580, 66378585, 5, 640x360 
0x1BF21730, 37561850258873000, 66378626, 66378630, 4, 640x360 
0x1BF21730, 37561850259193536, 66378657, 66378661, 4, 640x360 
0x1BF21730, 37561850259519792, 66378693, 66378698, 5, 640x360 
0x1BF21730, 37561850259833096, 66378722, 66378725, 3, 640x360 
0x1BF21730, 37561850260153384, 66378757, 66378760, 3, 640x360 
0x1BF21730, 37561850260473152, 66378788, 66378793, 5, 640x360 
0x1BF21730, 37561850260794048, 66378822, 66378825, 3, 640x360 
0x1BF21730, 37561850261118064, 66378851, 66378855, 4, 640x360 
0x1BF21730, 37561850261434816, 66378884, 66378888, 4, 640x360 
0x1BF21730, 37561850261757512, 66378913, 66378918, 5, 640x360 
0x1BF21730, 37561850262079560, 66378948, 66378953, 5, 640x360 
0x1BF21730, 37561850262393304, 66378977, 66378986, 9, 640x360 
0x1BF21730, 37561850262712880, 66379011, 66379020, 9, 640x360 
0x1BF21730, 37561850263194024, 66379062, 66379066, 4, 640x360 
0x1BF21730, 37561850263513112, 66379090, 66379094, 4, 640x360 
0x1BF21730, 37561850263833632, 66379125, 66379129, 4, 640x360 
0x1BF21730, 37561850264153240, 66379154, 66379157, 3, 640x360 
0x1BF21730, 37561850264473000, 66379188, 66379191, 3, 640x360 
0x1BF21730, 37561850264793240, 66379217, 66379220, 3, 640x360 
0x1BF21730, 37561850265113856, 66379252, 66379256, 4, 640x360 
0x1BF21730, 37561850265438056, 66379282, 66379286, 4, 640x360 
0x1BF21730, 37561850265761128, 66379316, 66379319, 3, 640x360 
0x1BF21730, 37561850266077944, 66379350, 66379353, 3, 640x360 
0x1BF21730, 37561850266395056, 66379377, 66379382, 5, 640x360 
0x1BF21730, 37561850266713440, 66379411, 66379416, 5, 640x360 
0x1BF21730, 37561850267033512, 66379446, 66379450, 4, 640x360 
0x1BF21730, 37561850267513048, 66379492, 66379496, 4, 640x360 
0x1BF21730, 37561850267832728, 66379522, 66379525, 3, 640x360 
0x1BF21730, 37561850268152984, 66379555, 66379558, 3, 640x360 
0x1BF21730, 37561850268474632, 66379590, 66379593, 3, 640x360 
0x1BF21730, 37561850268794056, 66379620, 66379623, 3, 640x360 
0x1BF21730, 37561850269114776, 66379652, 66379655, 3, 640x360 
0x1BF21730, 37561850269437672, 66379686, 66379689, 3, 640x360 
0x1BF21730, 37561850269757872, 66379715, 66379717, 2, 640x360 
0x1BF21730, 37561850270073904, 66379750, 66379753, 3, 640x360 
0x1BF21730, 37561850270392984, 66379779, 66379785, 6, 640x360 
0x1BF21730, 37561850270713416, 66379809, 66379813, 4, 640x360 
0x1BF21730, 37561850271034280, 66379846, 66379850, 4, 640x360 
0x1BF21730, 37561850271352792, 66379876, 66379882, 6, 640x360 
0x1BF21730, 37561850271833040, 66379923, 66379927, 4, 640x360 
0x1BF21730, 37561850272155576, 66379958, 66379962, 4, 640x360 
0x1BF21730, 37561850272472704, 66379989, 66379992, 3, 640x360 
0x1BF21730, 37561850272793896, 66380019, 66380023, 4, 640x360 
0x1BF21730, 37561850273113680, 66380048, 66380052, 4, 640x360 
0x1BF21730, 37561850273438032, 66380084, 66380087, 3, 640x360 
0x1BF21730, 37561850273755824, 66380114, 66380117, 3, 640x360 
0x1BF21730, 37561850274079624, 66380147, 66380151, 4, 640x360 
0x1BF21730, 37561850274393384, 66380181, 66380185, 4, 640x360 
0x1BF21730, 37561850274715024, 66380212, 66380216, 4, 640x360 
0x1BF21730, 37561850275034496, 66380241, 66380245, 4, 640x360 
0x1BF21730, 37561850275353112, 66380275, 66380279, 4, 640x360 
0x1BF21730, 37561850275672472, 66380309, 66380313, 4, 640x360 
0x1BF21730, 37561850276152768, 66380355, 66380358, 3, 640x360 
0x1BF21730, 37561850276473256, 66380390, 66380394, 4, 640x360 
0x1BF21730, 37561850276794768, 66380419, 66380422, 3, 640x360 
0x1BF21730, 37561850277113328, 66380448, 66380451, 3, 640x360 
0x1BF21730, 37561850277437960, 66380485, 66380488, 3, 640x360 
0x1BF21730, 37561850277757424, 66380515, 66380518, 3, 640x360 
0x1BF21730, 37561850278076040, 66380550, 66380553, 3, 640x360 
0x1BF21730, 37561850278393080, 66380579, 66380585, 6, 640x360 
0x1BF21730, 37561850278712984, 66380614, 66380620, 6, 640x360 
0x1BF21730, 37561850279032944, 66380641, 66380645, 4, 640x360 
0x1BF21730, 37561850279352928, 66380676, 66380679, 3, 640x360 
0x1BF21730, 37561850279672600, 66380704, 66380708, 4, 640x360 
0x1BF21730, 37561850279994704, 66380738, 66380741, 3, 640x360 
0x1BF21730, 37561850280473448, 66380784, 66380787, 3, 640x360 
0x1BF21730, 37561850280794504, 66380820, 66380823, 3, 640x360 
0x1BF21730, 37561850281113240, 66380850, 66380853, 3, 640x360 
0x1BF21730, 37561850281435184, 66380885, 66380888, 3, 640x360 
0x1BF21730, 37561850281755992, 66380915, 66380918, 3, 640x360 
0x1BF21730, 37561850282076696, 66380946, 66380951, 5, 640x360 
0x1BF21730, 37561850282393976, 66380982, 66380986, 4, 640x360 
0x1BF21730, 37561850282713384, 66381010, 66381015, 5, 640x360 
0x1BF21730, 37561850283033152, 66381045, 66381049, 4, 640x360 
0x1BF21730, 37561850283354344, 66381075, 66381079, 4, 640x360 
0x1BF21730, 37561850283675224, 66381110, 66381114, 4, 640x360 
0x1BF21730, 37561850283993456, 66381139, 66381143, 4, 640x360 
0x1BF21730, 37561850284313232, 66381173, 66381177, 4, 640x360 
0x1BF21730, 37561850284793080, 66381220, 66381222, 2, 640x360 
0x1BF21730, 37561850285113456, 66381254, 66381258, 4, 640x360 
0x1BF21730, 37561850285436408, 66381283, 66381286, 3, 640x360 
0x1BF21730, 37561850285757440, 66381318, 66381321, 3, 640x360 
0x1BF21730, 37561850286075848, 66381346, 66381350, 4, 640x360 
0x1BF21730, 37561850286393984, 66381381, 66381390, 9, 640x360 
0x1BF21730, 37561850286713560, 66381410, 66381414, 4, 640x360 
0x1BF21730, 37561850287032944, 66381445, 66381449, 4, 640x360 
0x1BF21730, 37561850287356752, 66381474, 66381477, 3, 640x360 
0x1BF21730, 37561850287673696, 66381510, 66381516, 6, 640x360 
0x1BF21730, 37561850287994424, 66381539, 66381541, 2, 640x360 
0x1BF21730, 37561850288317552, 66381573, 66381576, 3, 640x360 
0x1BF21730, 37561850288636200, 66381603, 66381606, 3, 640x360 
0x1BF21730, 37561850289114624, 66381649, 66381652, 3, 640x360 
0x1BF21730, 37561850289436840, 66381685, 66381688, 3, 640x360 
0x1BF21730, 37561850289756408, 66381714, 66381720, 6, 640x360 
0x1BF21730, 37561850290077648, 66381748, 66381754, 6, 640x360 
0x1BF21730, 37561850290394976, 66381779, 66381785, 6, 640x360 
0x1BF21730, 37561850290713096, 66381810, 66381815, 5, 640x360 
0x1BF21730, 37561850291033936, 66381846, 66381852, 6, 640x360 
0x1BF21730, 37561850291353328, 66381874, 66381878, 4, 640x360 
0x1BF21730, 37561850291672616, 66381909, 66381913, 4, 640x360 
0x1BF21730, 37561850291993592, 66381938, 66381941, 3, 640x360 
0x1BF21730, 37561850292313024, 66381974, 66381977, 3, 640x360 
0x1BF21730, 37561850292633128, 66382004, 66382007, 3, 640x360 
0x1BF21730, 37561850293433856, 66382086, 66382089, 3, 640x360 
0x1BF21730, 37561850293757032, 66382116, 66382119, 3, 640x360 
0x1BF21730, 37561850294080120, 66382146, 66382150, 4, 640x360 
0x1BF21730, 37561850294394112, 66382181, 66382185, 4, 640x360 
0x1BF21730, 37561850294713744, 66382209, 66382213, 4, 640x360 
0x1BF21730, 37561850295033896, 66382245, 66382248, 3, 640x360 
0x1BF21730, 37561850295352736, 66382273, 66382276, 3, 640x360 
0x1BF21730, 37561850295672728, 66382308, 66382312, 4, 640x360 
0x1BF21730, 37561850295993216, 66382338, 66382341, 3, 640x360 
0x1BF21730, 37561850296312872, 66382372, 66382375, 3, 640x360 
0x1BF21730, 37561850296633256, 66382402, 66382405, 3, 640x360 
0x1BF21730, 37561850296953344, 66382437, 66382440, 3, 640x360 
0x1BF21730, 37561850297274296, 66382468, 66382472, 4, 640x360 
0x1BF21730, 37561850297753008, 66382515, 66382518, 3, 640x360 
0x1BF21730, 37561850298075304, 66382550, 66382553, 3, 640x360 
0x1BF21730, 37561850298393072, 66382579, 66382585, 6, 640x360 
0x1BF21730, 37561850298712944, 66382614, 66382620, 6, 640x360 
0x1BF21730, 37561850299033120, 66382642, 66382646, 4, 640x360 
0x1BF21730, 37561850299352904, 66382676, 66382680, 4, 640x360 
0x1BF21730, 37561850299672840, 66382705, 66382708, 3, 640x360 
